2,12,18,20,24,34
7,8,11,13,14,23
6,11,13,22,30,31
5,10,15,21,24,32
1,3,5,14,17,19
6,10,12,17,20,26
3,10,11,21,23,33
8,13,15,19,21,24
2,12,20,26,33,34
1,15,18,19,33,34
12,14,15,24,27,28
5,8,14,15,17,24
6,13,16,19,22,27
6,16,19,25,29,30
13,16,25,29,30,34
6,14,21,32,33,34
6,7,14,23,25,26
1,9,15,18,27,31
2,4,8,14,17,18
3,17,20,23,26,32
5,9,11,24,29,34
4,5,8,13,18,20
6,10,11,16,30,32
6,11,18,24,29,33
7,11,16,17,23,31
7,8,17,21,24,31
6,11,14,16,28,31
6,15,17,27,30,32
3,4,18,20,22,32
7,8,10,14,20,21
6,13,21,22,28,33
8,10,11,14,31,32
15,18,19,25,31,34
2,12,20,26,29,31
9,17,27,28,29,32
2,5,8,18,24,25
8,16,18,21,22,25
7,8,9,23,30,34
8,9,13,16,23,31
3,8,10,20,30,31
3,9,14,19,25,29
6,10,23,24,30,34
4,6,17,18,20,27
3,18,20,28,29,32
6,20,25,26,27,33
1,3,10,22,30,32
2,7,20,25,27,32
5,10,16,19,21,27
3,15,16,18,22,33
1,5,8,10,29,31
1,7,12,17,19,20
8,14,16,21,28,30
5,11,12,15,25,32
3,4,9,23,29,30
1,2,18,26,29,32
1,9,22,24,25,26
1,11,12,15,23,32
1,8,12,13,21,30
1,8,13,18,20,24
10,12,19,21,26,30
9,15,16,22,24,29
1,3,16,20,21,26
2,6,7,17,24,28
5,9,10,29,30,34
16,22,26,31,33,34
5,9,12,17,25,30
8,20,24,25,31,34
5,8,9,21,23,33
4,7,23,25,27,31
7,9,16,18,21,26
3,4,13,17,21,30
1,11,13,18,25,30
15,18,29,31,33,34
8,13,21,24,29,31
2,6,12,14,16,33
11,16,19,24,25,29
2,14,15,17,22,30
8,13,17,20,27,34
9,20,21,26,30,31
3,11,23,26,31,33
2,3,14,25,28,29
11,12,16,22,23,29
9,15,23,27,31,34
1,2,9,17,25,26
2,4,9,20,25,28
1,3,18,21,23,32
2,9,11,15,16,19
6,10,19,21,25,26
10,11,12,14,18,21
3,8,9,14,20,24
8,9,19,21,26,31
3,12,13,18,28,29
1,5,15,26,32,34
3,13,14,17,23,24
3,4,12,13,17,19
3,4,13,22,24,28
2,10,12,13,20,27
2,4,6,10,11,17
7,10,14,18,22,32
7,8,11,12,13,22
3,6,7,18,24,25
2,4,17,18,21,34
6,9,19,21,30,33
8,15,20,24,29,33
1,5,8,10,18,23
8,9,17,19,26,27
1,2,4,10,11,13
2,3,12,17,24,33
3,4,6,7,14,20
9,17,20,28,30,34
2,8,9,15,27,33
2,7,19,21,24,28
2,8,16,22,23,34
1,5,9,15,21,32
10,13,19,31,32,33
5,11,15,16,19,27
5,6,11,15,29,33
7,16,20,23,27,33
1,9,10,27,32,34
7,10,19,30,33,34
2,9,11,19,22,23
2,3,14,28,30,34
19,24,27,29,32,33
9,13,16,24,33,34
1,4,9,22,24,26
2,4,8,11,23,24
9,12,18,22,31,33
2,4,9,10,24,26
1,4,12,17,18,30
1,11,13,15,20,21
7,19,27,29,30,33
6,13,15,18,22,27
1,6,11,15,19,26
7,8,9,10,23,27
10,17,25,26,27,30
14,22,25,28,30,34
6,8,15,25,26,28
5,14,15,16,17,20
5,9,12,24,27,30
2,6,8,16,17,19
10,12,16,22,28,32
2,5,11,23,24,25
5,7,21,22,28,33
16,19,20,22,28,31
6,14,18,19,27,33
5,7,9,11,24,34
3,14,18,24,31,34
8,14,21,23,27,29
8,14,19,27,28,34
6,9,14,20,28,32
2,4,11,20,24,25
9,11,17,19,22,27
2,5,19,24,30,34
10,11,13,14,17,21
2,19,27,29,31,32
10,11,13,15,30,32
2,21,22,24,25,26
11,15,18,20,22,28
1,7,9,16,26,33
4,7,20,21,26,32
4,6,8,19,29,31
2,9,13,15,16,18
3,6,8,13,14,32
6,7,10,12,29,32
3,4,7,14,27,29
12,20,24,30,35,40
7,20,21,30,39,44
20,21,33,37,39,40
3,9,10,40,41,42
4,17,19,31,36,43
5,6,9,27,33,40
7,14,20,34,38,40
8,18,20,36,37,40
1,8,18,31,33,37
9,16,18,38,40,41
6,7,32,35,43,45
4,14,19,20,26,40
10,12,28,36,39,40
3,4,9,15,23,24
1,20,22,24,37,44
18,20,35,37,40,45
9,16,21,26,28,38
4,12,13,34,38,44
12,14,26,32,39,41
8,20,22,25,31,35
17,35,38,39,42,44
10,11,21,22,36,44
11,20,24,30,42,43
1,16,17,18,20,30
11,12,20,26,29,44
1,10,25,28,32,38
4,9,15,20,32,39
9,12,13,18,21,42
8,12,13,38,39,43
2,20,21,27,30,39
9,25,30,31,37,45
3,17,20,28,33,35
6,7,15,23,35,38
4,7,21,28,33,40
1,13,15,23,27,41
19,20,23,28,29,43
3,16,23,24,26,27
6,12,14,21,26,38
6,7,17,21,26,38
4,7,21,23,26,36
1,5,17,28,40,43
9,16,18,20,22,39
15,24,25,26,33,37
1,11,16,28,29,31
2,11,33,34,43,45
3,8,11,21,26,38
16,19,24,30,32,39
10,17,24,32,38,41
7,8,9,20,28,40
2,13,18,19,27,43
1,7,10,18,25,35
1,9,25,29,34,38
4,5,6,12,31,45
5,12,21,36,37,38
5,8,11,26,32,36
9,10,17,28,30,41
2,6,8,9,10,17
3,7,11,16,19,26
12,15,26,38,43,44
3,18,24,27,28,37
1,2,3,18,29,33
8,9,16,23,27,32
1,10,14,15,30,35
2,3,16,20,37,45
2,8,38,40,43,44
6,15,18,34,42,45
1,3,12,19,22,26
3,8,11,18,29,40
4,14,33,35,40,42
12,13,21,22,28,32
1,5,7,11,24,41
10,11,18,26,35,36
14,22,27,37,42,45
7,12,15,35,40,41
10,13,29,32,35,44
7,11,20,28,35,36
18,26,31,35,41,42
1,5,26,31,36,43
6,9,15,29,34,40
5,18,21,28,39,40
2,11,16,23,29,36
6,12,13,28,35,45
19,20,27,38,39,41
1,4,14,20,33,43
10,12,21,26,32,41
14,21,25,32,34,37
8,19,25,30,33,42
2,11,14,20,28,44
1,2,3,11,16,20
7,10,17,18,35,40
1,4,11,39,40,41
2,5,9,15,23,42
5,12,13,29,31,37
18,21,26,33,40,42
14,16,23,34,37,40
13,16,20,23,30,42
8,19,26,39,41,44
5,7,13,19,31,35
15,20,23,25,27,28
4,5,8,28,40,43
1,2,9,12,26,45
5,6,7,15,22,30
1,11,19,28,35,43
15,18,25,27,29,40
15,18,24,34,35,45
4,5,19,24,27,40
2,5,18,30,40,43
2,5,10,26,32,39
15,16,17,36,38,41
8,15,21,27,36,37
3,17,19,30,37,41
4,7,18,21,30,44
25,30,32,34,37,40
7,9,23,36,38,41
14,20,25,27,35,36
6,24,25,27,28,45
11,17,24,29,32,36
6,9,18,23,30,42
14,15,23,24,35,36
7,9,15,23,41,43
1,2,18,23,24,36
11,16,17,20,35,45
5,6,12,29,38,45
8,17,18,22,31,45
2,5,8,24,34,40
1,2,5,21,32,41
3,13,17,39,43,45
15,23,26,29,37,44
2,7,23,24,31,37
5,9,10,16,24,26
4,10,26,31,32,45
11,16,19,24,31,44
7,8,12,17,31,36
8,14,22,28,30,39
7,14,15,17,27,43
8,17,20,25,28,45
6,14,24,28,30,35
14,18,28,30,38,39
11,19,34,35,37,40
8,10,25,28,31,36
3,18,20,25,31,35
3,13,18,20,21,33
7,13,17,22,43,45
2,5,10,11,17,35
1,13,17,20,37,43
2,7,11,17,25,28
6,11,17,19,24,36
10,13,22,24,35,37
1,18,34,35,41,42
5,10,22,32,34,37
5,9,14,24,30,43
8,11,16,21,34,36
20,21,24,28,30,35
4,6,8,19,36,42
12,14,20,22,31,40
1,2,7,26,27,32
6,8,17,22,31,39
12,21,23,26,44,45
8,17,19,29,36,37
2,9,10,12,18,24
12,25,26,28,30,44
11,14,18,23,30,39
6,8,26,27,32,33
6,7,9,19,25,30
4,10,18,31,35,40
4,8,15,23,31,32
2,5,9,12,21,27
6,17,29,32,33,38
7,9,10,21,22,39
4,9,12,16,20,24
7,11,16,25,31,38
1,17,25,35,38,45
8,14,17,24,35,41
6,11,14,16,19,33
12,14,24,25,34,40
3,7,10,24,35,43
5,13,19,21,25,32
1,11,16,35,38,44
10,21,28,30,31,35
12,20,31,38,39,43
13,17,23,36,37,42
21,23,31,33,37,43
6,11,13,23,28,44
20,22,24,30,32,43
7,12,17,21,33,40
2,21,32,38,44,45
4,6,19,26,29,38
16,20,21,27,33,38
6,11,12,22,23,27
4,5,27,37,42,43
2,9,12,19,22,32
9,13,17,22,35,44
5,26,30,33,34,37
7,15,17,18,22,28
5,8,11,20,22,27
5,11,17,39,40,43
9,14,26,31,41,43
1,3,7,14,15,44
5,6,11,26,34,35
1,8,17,24,27,42
1,7,26,35,40,44
10,37,38,40,43,45
5,10,21,25,27,34
4,12,19,27,40,43
7,8,10,11,18,36
2,5,10,15,26,42
4,12,13,18,38,45
8,18,22,31,39,45
3,5,27,35,43,44
1,10,14,16,26,37
13,18,22,27,29,33
8,11,23,36,43,44
1,5,11,20,33,43
2,6,14,25,30,31
1,14,16,20,28,45
2,8,14,22,40,41
4,11,13,20,43,45
6,7,18,20,25,27
5,8,18,21,29,37
2,8,9,20,28,33
8,19,28,35,42,43
9,16,21,23,26,44
1,5,16,39,42,45
6,10,13,19,21,39
3,4,9,20,31,45
5,22,24,34,40,42
2,4,13,16,17,19
1,9,15,18,27,34
8,10,21,26,41,43
2,17,26,30,33,41
1,14,33,35,37,44
1,6,9,18,27,28
1,15,25,33,35,38
11,15,23,29,31,37
8,15,19,20,27,33
2,10,17,19,34,39
1,3,7,13,16,24
8,19,20,23,36,37
1,3,7,18,40,43
1,13,22,32,42,43
6,9,12,15,23,42
4,7,16,17,38,40
2,4,15,19,29,42
3,8,12,22,31,42
2,11,29,34,36,40
7,9,15,16,28,34
3,16,24,27,31,33
14,16,21,22,29,38
9,12,30,31,37,44
1,4,5,12,34,42
2,21,23,25,30,40
12,33,36,39,40,42
19,26,35,37,41,42
8,15,16,19,37,45
5,12,26,28,34,39
1,9,12,18,19,20
8,14,25,36,37,44
2,22,23,29,35,44
1,4,16,28,33,38
2,7,13,22,34,38
1,11,15,29,38,43
3,9,14,15,17,42
4,5,7,13,15,31
7,10,12,19,21,28
2,17,24,30,31,45
21,25,26,31,37,44
7,23,29,33,36,45
7,21,30,33,34,45
6,10,13,17,18,32
9,11,25,37,41,43
4,5,8,27,36,40
1,3,29,34,40,42
6,14,15,17,20,37
4,6,20,30,33,41
4,9,11,21,33,44
2,9,12,19,20,25
2,7,17,23,25,42
2,7,8,19,26,41
2,4,5,13,26,32
18,21,26,30,42,44
8,16,17,26,27,43
1,5,7,11,37,45
20,24,30,31,37,41
2,21,22,33,39,44
10,19,22,24,38,42
5,8,9,22,24,41
4,14,24,31,38,39
8,9,13,27,31,41
2,11,12,16,40,44
3,19,26,27,29,40
4,10,13,29,32,43
3,6,11,19,33,43
6,9,12,23,33,45
12,21,27,30,37,44
12,19,23,29,31,39
4,7,13,18,32,40
22,31,34,35,41,44
2,4,6,14,21,43
9,11,16,18,31,36
6,7,12,17,20,37
13,19,25,32,40,42
4,7,13,15,35,45
21,24,27,36,44,45
6,13,15,32,44,45
17,18,26,33,37,42
12,19,22,29,30,41
6,22,27,37,42,43
4,21,25,30,31,34
4,8,12,22,24,45
3,6,22,24,28,38
7,16,25,26,29,42
4,8,10,16,39,40
3,4,15,21,23,40
2,10,18,25,33,36
4,10,25,28,31,41
1,13,18,19,39,43
3,11,18,28,32,36
5,7,30,35,40,44
20,35,36,40,43,45
1,10,11,39,43,44
3,9,11,17,22,24
11,16,18,26,30,39
22,23,27,30,36,44
4,7,11,24,26,38
5,10,20,23,24,45
12,23,25,29,37,40
2,12,16,22,27,32
2,4,22,23,32,34
8,17,28,32,35,39
14,20,26,31,42,45
2,5,13,29,30,32
3,26,29,40,42,45
21,22,23,28,29,43
2,8,18,31,33,38
2,9,10,11,28,36
1,14,21,22,27,44
4,9,13,26,34,42
2,9,14,35,38,41
4,11,12,23,24,44
4,12,15,20,24,40
25,32,38,40,41,45
5,16,32,35,40,43
10,13,17,28,34,41
15,20,22,36,37,44
2,8,16,25,39,41
7,9,16,26,32,43
2,17,26,29,33,34
5,10,16,27,31,44
4,8,16,27,35,45
1,4,15,22,31,39
2,7,8,13,15,29
1,3,4,25,29,40
3,4,7,24,30,40
9,15,19,22,37,44
3,8,10,14,21,30
16,21,25,27,35,36
12,22,24,33,36,43
7,9,11,12,28,37
9,22,26,29,30,41
2,20,24,35,36,43
6,8,17,18,39,42
8,9,24,29,30,32
2,4,12,36,37,41
3,5,8,18,29,37
8,13,19,28,41,43
1,6,14,22,31,35
12,15,16,18,33,40
1,5,6,8,15,16
2,3,22,23,36,45
3,14,18,25,31,35
16,21,22,23,25,28
2,3,10,25,32,36
4,12,16,29,32,43
2,17,18,21,27,41
12,20,23,33,35,43
2,6,30,38,39,44
7,15,22,30,36,44
8,28,32,33,39,40
4,11,30,31,34,42
1,10,18,27,40,43
5,12,16,19,38,44
15,22,26,35,37,38
1,8,9,20,24,42
6,13,31,32,33,37
1,20,21,39,44,48
13,18,19,20,40,42
20,35,36,37,40,49
5,10,11,16,25,46
4,6,16,21,26,33
5,7,8,17,39,42
1,5,8,32,34,40
5,12,15,29,41,49
12,21,24,27,31,37
1,4,9,26,35,41
9,12,24,25,38,40
4,12,13,24,34,49
3,4,10,15,17,25
12,16,29,38,40,45
1,4,19,27,34,35
5,21,27,29,43,45
9,12,25,37,43,44
2,10,30,31,44,46
14,20,21,34,42,48
3,13,14,15,28,29
11,13,31,38,39,44
2,11,20,26,44,47
3,7,10,12,22,23
7,10,16,26,42,49
4,11,20,24,30,31
1,4,14,22,34,37
27,29,32,37,43,45
2,9,10,16,37,48
11,13,17,21,26,35
14,17,24,34,40,46
1,3,11,14,23,33
7,8,16,36,45,46
1,30,32,34,41,48
5,9,35,39,40,42
13,18,26,29,37,48
13,14,23,27,37,44
2,7,10,19,44,47
25,26,28,46,48,49
4,12,23,32,43,47
5,13,44,45,46,48
15,18,20,22,31,41
9,21,28,32,38,45
16,18,24,28,40,44
5,11,18,25,31,47
5,19,22,29,46,48
7,12,20,31,38,43
7,16,22,33,40,49
3,10,21,27,34,44
11,14,16,24,26,35
6,8,9,16,46,47
19,33,42,43,48,49
8,9,12,13,25,45
5,9,17,21,38,47
2,7,31,36,48,49
2,13,14,44,48,49
16,17,27,28,32,46
6,7,28,32,44,49
14,24,29,30,32,38
1,15,29,30,38,46
15,26,29,34,40,47
4,5,7,37,43,44
7,10,11,25,26,42
4,17,29,41,43,48
18,20,21,24,32,35
1,10,11,20,28,34
2,8,18,23,24,29
2,17,22,33,37,38
11,24,32,38,44,47
4,7,18,25,33,39
2,3,18,21,23,47
2,4,13,21,24,26
1,16,17,30,35,43
5,12,16,39,43,48
6,7,11,24,40,47
1,5,10,15,26,37
1,7,33,37,46,48
7,13,14,34,42,46
18,19,20,29,32,33
3,9,12,13,17,32
3,9,30,35,44,49
29,35,42,44,47,49
3,6,28,32,34,40
8,9,13,22,35,49
14,17,24,28,38,44
2,8,18,22,38,39
12,20,21,28,29,49
10,17,19,34,45,48
8,12,14,32,39,46
7,12,16,23,35,37
10,21,25,26,31,44
11,20,32,34,44,47
2,22,29,32,37,44
1,6,21,35,39,40
6,16,23,33,39,42
3,20,25,29,40,42
1,4,9,12,24,26
1,8,23,33,42,47
8,13,22,31,39,44
4,5,14,26,34,41
5,20,28,32,33,36
8,10,12,23,27,31
3,17,25,27,33,49
3,8,11,15,36,39
8,10,22,36,42,45
1,11,29,30,38,48
3,10,12,14,33,42
13,15,20,23,46,49
1,24,28,31,33,34
5,6,26,30,31,43
11,12,13,20,26,28
9,13,14,16,35,39
1,9,18,23,39,46
2,20,24,31,36,42
6,12,15,25,32,46
4,11,23,24,25,40
23,24,38,39,40,49
7,12,27,28,30,45
12,16,18,19,20,22
2,13,16,25,28,30
1,16,24,29,30,32
11,23,24,32,38,46
1,6,19,20,33,45
6,9,14,20,23,32
3,13,30,35,38,39
6,25,27,44,45,49
17,19,25,30,36,39
13,26,28,29,31,44
10,11,15,21,27,43
6,7,10,13,16,44
10,16,20,24,27,43
11,15,17,31,38,46
13,15,16,31,48,49
12,16,23,32,34,49
9,11,26,35,37,46
2,8,17,25,30,35
7,14,33,36,40,41
13,19,23,25,27,37
11,19,22,26,43,46
1,4,16,17,32,45
9,10,11,20,32,35
11,15,33,35,38,39
4,6,9,41,43,48
6,7,31,32,34,44
4,9,11,13,45,46
9,11,21,35,36,49
21,22,29,31,34,43
11,19,24,27,42,48
3,19,20,37,45,49
2,7,26,36,37,38
22,23,27,37,38,44
1,12,19,25,30,49
1,9,24,28,42,48
8,21,31,36,40,47
3,10,15,18,31,48
7,30,37,44,47,48
1,7,16,21,22,49
13,25,27,29,39,49
4,11,14,23,25,40
1,19,21,25,28,37
10,13,18,20,36,46
6,22,26,29,33,37
7,22,23,35,41,47
3,7,16,25,38,39
7,9,17,19,23,38
4,8,14,18,38,48
13,20,26,36,37,42
4,5,11,16,23,31
11,12,13,18,26,30
2,8,21,27,35,42
12,17,25,34,35,48
4,14,24,27,35,38
3,8,11,37,39,47
2,12,17,22,39,45
6,13,17,35,45,49
5,8,19,21,24,27
3,5,9,20,23,25
1,3,5,7,46,48
12,14,19,28,30,40
3,8,30,32,48,49
4,8,19,30,44,47
7,8,14,19,33,44
3,6,21,29,31,42
1,21,32,35,36,43
8,10,25,34,43,49
6,14,19,33,43,44
3,8,10,20,36,49
4,14,16,21,23,31
6,8,12,16,20,43
14,18,25,28,29,46
1,5,17,24,31,34
4,16,17,19,22,38
8,9,20,26,29,43
1,3,4,19,22,32
7,10,23,26,27,31
11,13,26,33,36,41
9,13,29,32,39,42
28,36,37,43,45,49
2,8,21,32,33,45
11,21,23,27,35,41
4,24,33,39,44,47
6,14,19,27,35,45
3,13,15,27,33,44
7,21,23,27,44,46
9,12,19,23,44,46
2,17,19,20,24,30
6,8,9,18,42,48
6,13,22,38,40,43
2,7,10,13,20,24
1,9,24,28,29,34
3,4,7,29,34,36
5,22,25,35,38,40
22,28,34,38,43,49
6,9,11,18,26,30
1,22,24,32,38,46
12,13,24,32,40,44
12,14,21,29,38,49
6,20,31,32,34,40
5,11,15,37,39,46
4,7,12,18,21,45
9,20,22,25,43,45
9,14,16,17,34,42
6,12,14,15,25,38
17,19,20,30,36,47
1,6,17,29,30,35
3,14,22,40,43,47
10,12,18,20,39,45
2,8,10,32,35,40
4,8,18,35,38,47
4,6,16,32,35,39
4,21,26,34,35,43
3,11,20,26,36,38
9,15,28,35,44,46
3,17,22,30,39,42
11,17,27,28,32,48
6,15,24,29,31,35
5,8,10,13,24,44
2,7,29,40,41,48
2,13,21,42,43,49
6,16,27,30,34,43
20,25,32,39,41,49
13,20,27,28,38,39
27,28,43,44,47,48
1,7,14,21,30,31
3,4,9,12,33,43
6,13,32,34,35,36
3,18,23,26,45,48
1,5,15,25,36,40
7,9,16,20,29,40
10,19,21,22,23,25
7,15,21,34,44,47
23,24,27,29,39,49
3,5,25,34,38,42
8,10,27,32,41,47
4,13,20,21,33,49
6,22,25,30,40,41
3,6,18,21,26,34
2,8,9,17,19,26
9,14,18,19,21,39
1,3,6,34,41,43
7,14,23,36,44,49
9,19,27,32,37,39
2,4,16,27,43,45
4,11,22,34,46,48
3,8,15,28,31,40
12,24,31,35,43,49
1,10,11,28,39,47
5,6,23,24,31,32
8,25,26,28,35,47
13,29,34,37,38,47
1,6,18,30,32,38
11,19,28,31,35,38
4,17,23,30,44,45
21,23,30,32,39,45
1,5,24,36,37,48
5,22,25,37,47,49
5,8,13,20,28,48
1,11,15,20,26,38
8,10,15,31,39,46
1,3,4,15,22,46
4,8,13,19,27,41
1,3,4,17,29,31
6,7,15,17,42,49
15,18,19,29,47,48
2,8,11,32,35,39
2,6,10,22,25,29
10,12,13,23,42,45
9,11,17,18,28,38
1,9,16,22,35,48
6,11,16,28,48,49
3,7,11,41,47,48
12,20,35,39,40,49
8,14,16,25,28,38
2,14,16,19,43,47
6,9,16,44,45,49
2,25,33,41,44,49
2,7,9,16,17,35
1,6,19,23,28,37
9,14,25,30,45,47
8,31,36,37,43,44
8,24,33,35,40,44
6,11,30,44,47,48
21,30,36,37,40,48
5,16,26,31,41,49
7,31,34,35,43,47
4,5,8,15,25,26
4,9,29,32,34,47
4,12,26,33,37,38
3,11,13,22,28,40
9,26,30,33,38,49
8,16,17,25,30,33
3,29,34,37,41,47
8,9,12,29,33,43
9,10,13,31,34,44
5,12,27,28,32,36
5,13,30,34,39,43
8,16,20,25,29,47
3,5,8,28,31,49
19,27,30,35,37,48
2,3,11,17,38,48
3,14,17,31,40,44
4,18,25,33,41,45
1,2,17,27,35,44
2,5,14,30,33,39
4,25,31,33,43,45
1,11,30,38,42,47
2,7,11,13,19,20
4,11,16,21,23,42
19,23,30,31,39,49
18,19,25,28,40,42
